user_id	checkin_count
659662	1
416100	1
907880	1
181625	1
865567	1
596637	1
897786	1
599609	1
446446	1
908214	1
36361	1
185175	1
834086	1
390874	1
305352	1
6692	1
451831	1
230487	1
318031	1
497588	1
715275	1
434500	1
57510	1
102835	1
172841	1
797546	1
574079	1
800182	1
497280	1
183256	1
37052	1
300131	1
19616	1
298875	1
677538	1
478469	1
938297	1
666198	1
660225	1
812306	1
311124	1
190137	1
483384	1
523935	1
691426	1
375279	1
385478	1
105142	1
884968	1
377212	1
842227	1
217610	1
180113	1
922370	1
585069	1
54867	1
667085	1
349964	1
215017	1
464312	1
376646	1
217791	1
802089	1
404906	1
657255	1
750767	1
538335	1
654785	1
554122	1
850764	1
45455	1
978390	1
76929	1
996664	1
164983	1
629821	1
210789	1
719405	1
685737	1
536396	1
206913	1
857919	1
431702	1
307512	1
528165	1
557970	1
811469	1
961588	1
704542	1
588280	1
660711	1
146528	1
439355	1
941114	1
189730	1
553503	1
483042	1
996464	1
339280	1
161663	1
642295	1
630236	1
84175	1
204138	1
674175	1
821398	1
408927	1
871883	1
448757	1
693799	1
139583	1
797805	1
398987	1
878728	1
733441	1
778605	1
739027	1
509050	1
577265	1
361346	1
736691	1
109972	1
295361	1
72535	1
850720	1
232766	1
347591	1
372893	1
111042	1
62831	1
724468	1
762594	1
415642	1
667916	1
344883	1
553326	1
121975	1
58778	1
988749	1
44667	1
760020	1
369476	1
536886	1
652577	1
802135	1
756009	1
334727	1
31019	1
136294	1
66841	1
349959	1
948972	1
924641	1
216820	1
61164	1
626938	1
134102	1
829640	1
402864	1
945080	1
697578	1
839731	1
261181	1
165650	1
533938	1
105751	1
808472	1
885927	1
114172	1
809862	1
571066	1
207132	1
137533	1
300525	1
69275	1
693571	1
861622	1
116851	1
450632	1
920412	1
666607	1
745847	1
460719	1
407046	1
825746	1
928416	1
981160	1
591253	1
766720	1
834453	1
471872	1
632437	1
796721	1
800669	1
937003	1
592058	1
552087	1
444109	1
946087	1
766142	1
308932	1
204014	1
697635	1
707893	1
156574	1
682421	1
670581	1
212090	1
134526	1
624249	1
729098	1
791789	1
952144	1
992291	1
838026	1
476175	1
15968	1
653268	1
807349	1
991510	1
992133	1
814774	1
508509	1
679777	1
493484	1
36070	1
455589	1
539738	1
811168	1
753769	1
545508	1
610688	1
208324	1
329904	1
864328	1
754865	1
169005	1
820372	1
577873	1
516742	1
537052	1
309014	1
23235	1
884544	1
690713	1
50447	1
353492	1
223321	1
361376	1
846212	1
833746	1
910931	1
610731	1
717420	1
957743	1
75691	1
989907	1
701344	1
416165	1
379889	1
731636	1
593907	1
377907	1
948101	1
416650	1
792088	1
119571	1
538661	1
220345	1
194691	1
290973	1
273011	1
956824	1
39071	1
975821	1
830036	1
969004	1
882413	1
262587	1
48705	1
195576	1
550660	1
219660	1
345969	1
910483	1
938945	1
825068	1
469705	1
247023	1
543494	1
534922	1
970620	1
531205	1
101517	1
884167	1
491488	1
494856	1
581606	1
683925	1
124989	1
187447	1
58571	1
829274	1
348233	1
551076	1
606829	1
68321	1
248702	1
767712	1
331293	1
813818	1
471506	1
917051	1
575466	1
186559	1
380962	1
943308	1
655207	1
535693	1
6602	1
90751	1
249607	1
697728	1
844943	1
77345	1
647785	1
513441	1
129276	1
218129	1
480580	1
95031	1
328496	1
352039	1
88988	1
96770	1
395121	1
854323	1
674410	1
622595	1
837697	1
858887	1
234839	1
835128	1
470994	1
826814	1
723348	1
270521	1
588913	1
2036	1
337600	1
934806	1
11184	1
493424	1
684970	1
140234	1
756315	1
636863	1
779444	1
287563	1
555962	1
339945	1
219455	1
738465	1
507966	1
10738	1
85517	1
108415	1
78386	1
592942	1
711694	1
750179	1
292883	1
33456	1
685350	1
24	1
868694	1
194874	1
549177	1
687602	1
464479	1
847105	1
251693	1
927375	1
212799	1
827295	1
284568	1
523317	1
464153	1
494781	1
489067	1
577554	1
84771	1
181384	1
801375	1
818941	1
733581	1
499045	1
818969	1
800146	1
582310	1
63019	1
478464	1
98091	1
150654	1
964757	1
882966	1
926677	1
463175	1
262620	1
640432	1
782543	1
714309	1
435521	1
430317	1
289697	1
544241	1
440521	1
960386	1
636759	1
268557	1
845548	1
694288	1
782135	1
701192	1
861113	1
114708	1
646522	1
433045	1
586943	1
840486	1
239128	1
726738	1
513223	1
510262	1
218120	1
864843	1
110946	1
424217	1
802786	1
372140	1
180086	1
184266	1
491821	1
561965	1
68636	1
670235	1
942179	1
430423	1
773484	1
447189	1
166654	1
639525	1
126055	1
872153	1
617915	1
4987	1
739391	1
876345	1
889889	1
877071	1
503432	1
211303	1
292202	1
767215	1
754834	1
447164	1
82300	1
923761	1
996942	1
919999	1
216644	1
544792	1
728755	1
655163	1
331732	1
224939	1
298821	1
605485	1
819227	1
834492	1
688842	1
591346	1
654800	1
456031	1
290481	1
689678	1
451085	1
163479	1
928138	1
352478	1
104730	1
131180	1
251498	1
235496	1
176694	1
765761	1
708839	1
396756	1
205637	1
404134	1
883707	1
896383	1
996693	1
480420	1
512479	1
814653	1
540880	1
790312	1
172376	1
243984	1
865302	1
936189	1
605811	1
41255	1
300296	1
966394	1
542734	1
434586	1
491748	1
873956	1
149545	1
741316	1
867681	1
198716	1
97560	1
187272	1
811580	1
118083	1
204952	1
942653	1
482148	1
70061	1
207515	1
48856	1
769929	1
681389	1
937853	1
244722	1
882455	1
476969	1
802649	1
162423	1
493766	1
130213	1
519791	1
250019	1
552026	1
754711	1
75618	1
971599	1
865454	1
476117	1
854128	1
974080	1
985775	1
788373	1
280202	1
821507	1
76576	1
911068	1
718994	1
210029	1
21171	1
673684	1
651645	1
229120	1
721600	1
844497	1
701589	1
442145	1
649259	1
911043	1
678374	1
433635	1
59752	1
341592	1
814393	1
878636	1
888687	1
436420	1
824117	1
379683	1
874178	1
179264	1
409417	1
812581	1
563403	1
963199	1
403899	1
947827	1
994301	1
715552	1
220823	1
682072	1
740572	1
583705	1
952114	1
593858	1
85078	1
865468	1
361592	1
615428	1
188652	1
528811	1
56021	1
248879	1
618672	1
927982	1
308464	1
654167	1
100080	1
869053	1
935830	1
56619	1
559436	1
438150	1
2581	1
297728	1
733738	1
718808	1
179747	1
48831	1
19157	1
532453	1
462985	1
302472	1
728921	1
572964	1
479215	1
61464	1
795253	1
666847	1
263091	1
241862	1
610794	1
757052	1
911686	1
78313	1
45718	1
617389	1
878899	1
307574	1
577156	1
65429	1
768054	1
925210	1
361183	1
70035	1
169151	1
956570	1
725511	1
416239	1
169286	1
40072	1
855561	1
152955	1
64255	1
912066	1
97531	1
385890	1
272550	1
962239	1
40963	1
406550	1
712210	1
404738	1
612009	1
714783	1
772145	1
935005	1
623408	1
936859	1
406154	1
445835	1
483874	1
768719	1
700724	1
501356	1
601417	1
259587	1
347077	1
590237	1
862475	1
874863	1
293220	1
586421	1
228201	1
964711	1
71226	1
695239	1
955528	1
10325	1
974517	1
269001	1
764215	1
33018	1
876793	1
686601	1
948251	1
120346	1
364423	1
186912	1
991824	1
361509	1
492247	1
822489	1
537196	1
965021	1
873429	1
616952	1
668685	1
824177	1
394588	1
832042	1
399039	1
927967	1
95209	1
275155	1
934825	1
174538	1
652277	1
699685	1
465335	1
845752	1
70728	1
952626	1
534746	1
844436	1
884345	1
665944	1
470709	1
70892	1
692208	1
820007	1
819058	1
411903	1
444626	1
756600	1
678155	1
744655	1
421597	1
483726	1
350029	1
876461	1
223652	1
222128	1
883388	1
81724	1
4127	1
773048	1
541466	1
856378	1
378440	1
473703	1
431946	1
855318	1
722409	1
392088	1
394252	1
569054	1
268772	1
538093	1
249331	1
633440	1
356851	1
241388	1
223234	1
800859	1
649198	1
79546	1
562616	1
474214	1
961796	1
235091	1
945102	1
762130	1
968168	1
309017	1
724583	1
72673	1
380347	1
495252	1
938980	1
11157	1
330555	1
930452	1
585007	1
911581	1
502116	1
885702	1
48760	1
922858	1
438285	1
704872	1
86296	1
522495	1
689864	1
986225	1
232517	1
252215	1
278277	1
189442	1
34753	1
278894	1
1100	1
343384	1
552702	1
929454	1
317028	1
780833	1
121237	1
273819	1
788783	1
371318	1
750951	1
840703	1
346338	1
541174	1
821100	1
304900	1
768795	1
484442	1
205059	1
673551	1
479856	1
931285	1
515077	1
392136	1
426710	1
543418	1
561836	1
818351	1
909484	1
484233	1
186661	1
862963	1
580939	1
791899	1
277317	1
937822	1
466505	1
275066	1
75527	1
139145	1
753275	1
228485	1
526432	1
301279	1
25194	1
169590	1
159085	1
476225	1
647640	1
718401	1
111700	1
793000	1
184571	1
517671	1
645308	1
700321	1
651582	1
280106	1
892296	1
935584	1
863923	1
919516	1
424108	1
542441	1
624437	1
750199	1
782915	1
452754	1
712200	1
779168	1
263689	1
795556	1
771109	1
616633	1
618065	1
972436	1
574804	1
706134	1
488035	1
422706	1
823518	1
633074	1
708437	1
508413	1
728182	1
787667	1
504447	1
403479	1
64482	1
174783	1
198695	1
499986	1
746641	1
5883	1
916091	1
915071	1
257759	1
731448	1
262885	1
538221	1
936792	1
788376	1
954644	1
14302	1
959640	1
515327	1
450404	1
371256	1
39436	1
381782	1
248790	1
362842	1
316187	1
787120	1
896698	1
508460	1
176169	1
248736	1
13007	1
681502	1
979545	1
615065	1
342956	1
622209	1
753253	1
189437	1
91223	1
568463	1
690804	1
28734	1
958497	1
252920	1
183729	1
397152	1
680347	1
82204	1
188688	1
400355	1
867309	1
827954	1
248361	1
541146	1
56340	1
364322	1
90256	1
545915	1
329170	1
361078	1
906631	1
936507	1
34357	1
13008	1
608758	1
443631	1
251981	1
765369	1
91032	1
681793	1
100100	1
208772	1
443581	1
826727	1
981575	1
707585	1
690963	1
890413	1
205862	1
493228	1
372888	1
691349	1
816330	1
538984	1
431331	1
653565	1
546972	1
751042	1
65847	1
850415	1
512951	1
207931	1
539324	1
456652	1
739513	1
825936	1
553609	1
944412	1
403670	1
278198	1
543208	1
192686	1
616744	1
756078	1
580146	1
474127	1
626830	1
412942	1
68331	1
38175	1
571781	1
930142	1
634429	1
570118	1
196754	1
680850	1
783721	1
203613	1
568686	1
643118	1
69288	1
323442	1
596768	1
280970	1
808614	1
871747	1
493309	1
957805	1
698394	1
425778	1
900858	1
477407	1
197484	1
724386	1
963273	1
623818	1
675775	1
347798	1
962630	1
982735	1
875716	1
8887	1
364223	1
766595	1
889984	1
127891	1
754030	1
585983	1
972186	1
362288	1
984780	1
939376	1
734657	1
732204	1
533250	1
273644	1
77992	1
330866	1
926871	1
419040	1
846707	1
52718	1
738035	1
126371	1
718921	1
381788	1
327416	1
904066	1
169626	1
994460	1
308168	1
28176	1
150957	1
522786	1
984474	1
678943	1
272444	1
725551	1
890326	1
168916	1
913305	1
194236	1
445839	1
28216	1
242509	1
45598	1
640463	1
258504	1
347014	1
761722	1
353813	1
709342	1
729445	1
215604	1
870177	1
497231	1
638715	1
974062	1
670493	1
850059	1
538822	1
68236	1
339161	1
529722	1
748516	1
640420	1
961431	1
59266	1
764942	1
922395	1
199175	1
525234	1
266575	1
907132	1
454565	1
120861	1
990996	1
397871	1
20939	1
225617	1
540222	1
779982	1
891630	1
602468	1
354334	1
192673	1
421616	1
619314	1
9586	1
565966	1
705942	1
94225	1
926051	1
848336	1
372318	1
301269	1
988766	1
16524	1
837078	1
729282	1
828341	1
800026	1
108660	1
132098	1
415939	1
669902	1
373678	1
727626	1
805029	1
60735	1
298808	1
661577	1
948336	1
441705	1
874511	1
929320	1
126925	1
117277	1
433748	1
259764	1
927359	1
368872	1
996172	1
458062	1
494299	1
682017	1
746441	1
317588	1
104057	1
943321	1
774546	1
410152	1
389283	1
56889	1
30977	1
527193	1
308830	1
514781	1
985460	1
294351	1
726856	1
101584	1
554875	1
521376	1
876915	1
595019	1
305681	1
620693	1
532290	1
861801	1
316055	1
983596	1
362030	1
491334	1
589046	1
900278	1
496920	1
963554	1
808077	1
908023	1
853277	1
580529	1
931761	1
187259	1
605011	1
877657	1
289134	1
921290	1
763377	1
31240	1
66981	1
702082	1
486845	1
657302	1
694356	1
697727	1
775691	1
481592	1
413068	1
190061	1
730550	1
118051	1
54487	1
981312	1
57918	1
654116	1
311565	1
186259	1
601703	1
331077	1
632534	1
362134	1
844479	1
773552	1
46670	1
71052	1
595760	1
394583	1
489529	1
292420	1
92395	1
89671	1
230263	1
595591	1
667066	1
359343	1
475136	1
871580	1
312484	1
863427	1
747512	1
581734	1
658668	1
138497	1
584796	1
825415	1
259718	1
964387	1
591037	1
121064	1
45694	1
559232	1
801537	1
212978	1
667545	1
942978	1
71221	1
331427	1
428993	1
115202	1
785877	1
882856	1
360197	1
593734	1
807940	1
262108	1
306245	1
282789	1
635317	1
746236	1
696929	1
701650	1
255964	1
355876	1
250288	1
471965	1
537951	1
180677	1
799012	1
174045	1
675473	1
403037	1
28383	1
699269	1
695081	1
844421	1
774531	1
245562	1
609661	1
665746	1
510562	1
592973	1
713288	1
143110	1
931355	1
729944	1
805750	1
127300	1
763150	1
299924	1
676621	1
183488	1
810372	1
528595	1
169973	1
482271	1
66403	1
364939	1
374908	1
443366	1
266232	1
644069	1
758906	1
876557	1
655259	1
719494	1
946730	1
772317	1
401766	1
606256	1
952878	1
555615	1
490439	1
557885	1
11000	1
583755	1
457469	1
658939	1
950218	1
151969	1
563436	1
866242	1
835082	1
668471	1
542866	1
171156	1
994831	1
495265	1
302006	1
968546	1
753260	1
587612	1
431478	1
579602	1
870602	1
236001	1
980310	1
753059	1
927897	1
138445	1
365892	1
477955	1
713412	1
916343	1
696555	1
233853	1
374259	1
219578	1
556797	1
819241	1
740046	1
828603	1
957835	1
582693	1
736851	1
231261	1
830527	1
124742	1
581695	1
804735	1
480521	1
343111	1
315533	1
364072	1
154301	1
864712	1
105487	1
472623	1
66723	1
711710	1
316169	1
318906	1
516798	1
932058	1
286577	1
878348	1
291816	1
111471	1
264562	1
122202	1
200879	1
308294	1
714556	1
975960	1
740452	1
999223	1
826315	1
494246	1
346643	1
758163	1
619603	1
765972	1
436135	1
483907	1
365068	1
488006	1
261063	1
818658	1
727700	1
837194	1
992537	1
350560	1
185662	1
374275	1
229539	1
432098	1
395807	1
199174	1
813646	1
484182	1
411893	1
464288	1
979003	1
756432	1
496086	1
178785	1
843863	1
41165	1
324394	1
829924	1
709041	1
38238	1
813224	1
437507	1
747813	1
113983	1
807083	1
392401	1
749126	1
843967	1
295802	1
189114	1
166951	1
778198	1
89366	1
635403	1
402031	1
122451	1
868360	1
382646	1
117667	1
987903	1
877068	1
9022	1
968247	1
787392	1
690043	1
334386	1
32325	1
524770	1
640795	1
593987	1
458874	1
677674	1
205350	1
67904	1
345298	1
495045	1
55876	1
287221	1
783428	1
652184	1
328446	1
910143	1
713712	1
610318	1
677113	1
120485	1
988538	1
299539	1
769084	1
589227	1
601821	1
546431	1
416460	1
631055	1
191002	1
709086	1
47806	1
940575	1
593542	1
670774	1
772742	1
547560	1
949019	1
742204	1
478907	1
429058	1
379689	1
992380	1
673897	1
452068	1
417249	1
794130	1
273746	1
657156	1
414157	1
827606	1
738957	1
282137	1
209030	1
932520	1
358509	1
695579	1
240082	1
304590	1
239849	1
506155	1
316303	1
28429	1
276550	1
172696	1
569850	1
938373	1
656658	1
61494	1
843952	1
351091	1
882506	1
246134	1
359137	1
627773	1
956458	1
238166	1
449412	1
834261	1
61481	1
498511	1
752966	1
619844	1
577503	1
622089	1
707681	1
465244	1
403865	1
666931	1
671331	1
181064	1
344074	1
533135	1
200498	1
260741	1
377368	1
774397	1
134509	1
29054	1
793920	1
358033	1
302884	1
303866	1
670105	1
358119	1
81941	1
451091	1
658604	1
155231	1
678083	1
718321	1
296742	1
288782	1
561472	1
466761	1
481816	1
323917	1
65254	1
438796	1
972538	1
437014	1
447205	1
343396	1
955024	1
309777	1
714887	1
868637	1
307603	1
349656	1
651408	1
631664	1
127726	1
99202	1
196971	1
415082	1
429990	1
552226	1
749681	1
412366	1
169447	1
466498	1
808411	1
481921	1
324681	1
680573	1
246116	1
347972	1
72671	1
821339	1
564124	1
404331	1
353275	1
705603	1
700529	1
104749	1
259285	1
986992	1
282182	1
864592	1
514589	1
405834	1
469740	1
417899	1
478614	1
84100	1
417937	1
574937	1
641890	1
285652	1
246425	1
929998	1
732862	1
105217	1
268749	1
756426	1
807103	1
975981	1
629581	1
467337	1
23507	1
594987	1
901277	1
569516	1
121436	1
815050	1
815634	1
910204	1
155585	1
591475	1
709076	1
777097	1
600014	1
94898	1
156483	1
401368	1
49032	1
715798	1
912150	1
392787	1
478513	1
103067	1
954917	1
799317	1
990165	1
273265	1
575492	1
641632	1
849327	1
495136	1
59069	1
584053	1
393644	1
266651	1
850750	1
503849	1
117684	1
69195	1
403989	1
988619	1
873628	1
151154	1
673217	1
475427	1
69313	1
169522	1
319195	1
592703	1
224811	1
83991	1
943317	1
41485	1
178102	1
859809	1
474007	1
752615	1
32693	1
961020	1
559567	1
408525	1
623034	1
506413	1
64468	1
272531	1
843106	1
560641	1
116175	1
791929	1
836437	1
679740	1
513805	1
333309	1
856011	1
594674	1
123857	1
156404	1
23784	1
733492	1
319434	1
137521	1
464665	1
174311	1
730198	1
170102	1
484203	1
985640	1
599389	1
157501	1
853163	1
740937	1
449180	1
250825	1
187591	1
251232	1
6878	1
765057	1
486997	1
986101	1
661166	1
538496	1
177683	1
434928	1
165537	1
343194	1
739802	1
524013	1
361524	1
908707	1
872172	1
640204	1
137951	1
974440	1
150096	1
246160	1
571836	1
559296	1
769720	1
762490	1
308332	1
895250	1
637799	1
413133	1
922909	1
819167	1
190218	1
11263	1
341851	1
731203	1
253211	1
872250	1
263525	1
7440	1
202100	1
200628	1
885221	1
915374	1
456061	1
540077	1
809399	1
188333	1
144206	1
229068	1
935143	1
289417	1
330687	1
663175	1
318837	1
297623	1
889708	1
496288	1
22073	1
176695	1
589835	1
504998	1
688759	1
140175	1
369156	1
610196	1
575649	1
408493	1
71140	1
324499	1
264675	1
905753	1
320140	1
813726	1
178771	1
601684	1
840299	1
683187	1
176251	1
500804	1
709862	1
808347	1
196145	1
13337	1
666994	1
456089	1
827578	1
844047	1
13558	1
728765	1
319472	1
341056	1
304662	1
328246	1
503643	1
346668	1
610584	1
252805	1
78031	1
169744	1
283469	1
890550	1
42730	1
807926	1
357796	1
582474	1
558466	1
453406	1
673734	1
232474	1
255233	1
685750	1
784631	1
405949	1
65339	1
63745	1
854109	1
649795	1
762517	1
591330	1
90679	1
252586	1
11705	1
592160	1
146123	1
653379	1
425141	1
659546	1
783201	1
344403	1
261611	1
859224	1
115327	1
844182	1
920519	1
92668	1
809717	1
897011	1
445592	1
238965	1
542378	1
629656	1
756851	1
707522	1
141497	1
948978	1
817587	1
976471	1
707096	1
323125	1
337831	1
190311	1
769748	1
930299	1
178873	1
4695	1
425617	1
103408	1
52117	1
90963	1
511333	1
225932	1
94038	1
933681	1
766100	1
808566	1
178804	1
776629	1
297044	1
431766	1
419125	1
824922	1
925992	1
582320	1
708530	1
488988	1
720135	1
740915	1
444157	1
489776	1
973901	1
202752	1
656100	1
425195	1
134767	1
911222	1
601786	1
967152	1
64443	1
167200	1
581777	1
576255	1
977273	1
693089	1
510955	1
114017	1
652882	1
513447	1
443788	1
48446	1
796364	1
691852	1
726781	1
633250	1
352038	1
487944	1
979324	1
479839	1
860568	1
157635	1
116239	1
327866	1
791923	1
840134	1
492624	1
205359	1
103996	1
520312	1
914514	1
29003	1
879470	1
209932	1
921394	1
718780	1
262209	1
44174	1
78126	1
800275	1
518768	1
221288	1
540206	1
401244	1
223987	1
985149	1
376901	1
710999	1
938567	1
56387	1
411752	1
279945	1
511599	1
60017	1
631138	1
869746	1
689945	1
164955	1
654765	1
646281	1
253172	1
71574	1
767887	1
444546	1
75396	1
647331	1
34576	1
913902	1
939595	1
856232	1
301060	1
770902	1
618721	1
299134	1
183559	1
915957	1
801013	1
801444	1
574278	1
214206	1
312412	1
333736	1
131361	1
94304	1
205014	1
963682	1
546163	1
447291	1
864464	1
826612	1
332859	1
178091	1
198512	1
679119	1
883317	1
238348	1
38510	1
730410	1
473865	1
454836	1
941195	1
615416	1
419078	1
166105	1
665580	1
566892	1
808840	1
8592	1
133496	1
948520	1
432521	1
151332	1
13772	1
194451	1
361475	1
87128	1
232297	1
152015	1
2136	1
484712	1
611872	1
792984	1
418376	1
977165	1
222903	1
542438	1
485188	1
881466	1
819985	1
388144	1
892601	1
695010	1
995531	1
360446	1
564139	1
555780	1
326988	1
158621	1
264376	1
985415	1
544201	1
130327	1
139564	1
995274	1
737090	1
404441	1
688794	1
682635	1
619683	1
917981	1
661600	1
968315	1
227694	1
989774	1
438619	1
949393	1
586568	1
569650	1
883033	1
202455	1
29998	1
897650	1
621690	1
966724	1
855495	1
552501	1
790120	1
254911	1
134999	1
943174	1
599480	1
860463	1
613410	1
913601	1
602708	1
852075	1
746582	1
534929	1
324675	1
947924	1
984346	1
706083	1
158296	1
751950	1
141749	1
600982	1
817405	1
375292	1
101264	1
310992	1
764477	1
29908	1
245173	1
800912	1
557215	1
364595	1
687146	1
798393	1
2837	1
833053	1
106985	1
657735	1
638529	1
313288	1
607159	1
69836	1
435787	1
668819	1
123111	1
131706	1
568792	1
106647	1
507142	1
679933	1
709841	1
704347	1
418021	1
18358	1
902882	1
647508	1
442845	1
191016	1
180366	1
933188	1
942964	1
23186	1
30465	1
703729	1
627944	1
282465	1
936111	1
837407	1
19951	1
890481	1
296522	1
883858	1
170575	1
301143	1
770729	1
109447	1
545093	1
525498	1
323616	1
674264	1
533773	1
7613	1
899002	1
236294	1
144466	1
899379	1
184556	1
639702	1
656171	1
52417	1
472130	1
999297	1
129740	1
132580	1
7605	1
942567	1
197675	1
743730	1
616486	1
295080	1
526096	1
807420	1
788829	1
846973	1
482126	1
718668	1
218800	1
878582	1
865627	1
440145	1
160174	1
522280	1
487055	1
356661	1
506762	1
198088	1
152305	1
984192	1
845321	1
397925	1
419146	1
430283	1
920886	1
136842	1
592572	1
555924	1
537988	1
31015	1
71407	1
331420	1
729622	1
120142	1
193261	1
442331	1
505711	1
745667	1
542467	1
369056	1
891186	1
385023	1
503464	1
926083	1
290466	1
728120	1
741916	1
56451	1
929459	1
884408	1
165809	1
48648	1
525641	1
207825	1
451513	1
363834	1
154571	1
550057	1
99185	1
56018	1
37668	1
326360	1
470236	1
966678	1
345817	1
757978	1
414216	1
228132	1
344219	1
278681	1
489023	1
238899	1
25863	1
56364	1
953828	1
748203	1
482612	1
168751	1
487140	1
177439	1
628688	1
440175	1
992491	1
977297	1
811607	1
484858	1
594401	1
827178	1
84124	1
304897	1
664695	1
243029	1
416459	1
972207	1
600285	1
675759	1
718968	1
121949	1
582072	1
967721	1
927771	1
648085	1
774804	1
81739	1
358521	1
846269	1
49723	1
93982	1
964333	1
125527	1
972305	1
995125	1
790623	1
707047	1
316339	1
405724	1
476895	1
852948	1
3755	1
943012	1
737422	1
183069	1
827927	1
194092	1
36533	1
513730	1
282808	1
975550	1
928469	1
390511	1
14223	1
349816	1
410217	1
112244	1
381312	1
566862	1
815279	1
151013	1
835926	1
708726	1
493749	1
144674	1
421143	1
658146	1
949051	1
750635	1
980657	1
728014	1
64852	1
101612	1
461377	1
782049	1
290519	1
139417	1
507049	1
191152	1
120200	1
93482	1
958680	1
39031	1
141141	1
694469	1
337430	1
737878	1
90800	1
346979	1
104277	1
391218	1
561835	1
307267	1
736285	1
900879	1
390045	1
419300	1
807025	1
399134	1
755090	1
318385	1
973318	1
557659	1
661353	1
435219	1
852239	1
599941	1
677072	1
342567	1
712865	1
809378	1
153035	1
686623	1
42725	1
168599	1
330024	1
934169	1
684226	1
23569	1
838067	1
13688	1
439604	1
622145	1
60697	1
623171	1
661017	1
907595	1
360332	1
379798	1
590523	1
65286	1
697186	1
648478	1
122564	1
297737	1
448256	1
604151	1
505198	1
996001	1
549657	1
118914	1
922817	1
36954	1
683869	1
103369	1
973496	1
285933	1
205962	1
669011	1
399244	1
826781	1
375828	1
616142	1
92146	1
562724	1
509246	1
569935	1
602227	1
33736	1
283337	1
280616	1
459496	1
28482	1
426383	1
431034	1
471560	1
738518	1
820795	1
790742	1
487088	1
967634	1
21046	1
135587	1
90501	1
219690	1
395448	1
934940	1
720201	1
619747	1
135946	1
84072	1
982596	1
790877	1
16994	1
818542	1
664414	1
51733	1
279103	1
405519	1
179767	1
906152	1
319744	1
552232	1
931009	1
62062	1
689036	1
636075	1
757515	1
618266	1
966689	1
28861	1
46100	1
714402	1
76460	1
543466	1
922013	1
339843	1
745899	1
873820	1
558776	1
68253	1
523294	1
356517	1
717187	1
19256	1
76496	1
722746	1
425284	1
210563	1
107354	1
365188	1
661525	1
288397	1
135801	1
744369	1
825349	1
783181	1
872763	1
697031	1
335074	1
517054	1
676252	1
41319	1
260951	1
653705	1
132510	1
497068	1
80195	1
59080	1
624497	1
531360	1
345576	1
619941	1
727840	1
635168	1
396491	1
266135	1
466438	1
248808	1
189214	1
263990	1
136272	1
755721	1
695903	1
140783	1
337247	1
457533	1
514342	1
517125	1
364217	1
523845	1
390195	1
16129	1
852410	1
477019	1
903703	1
365096	1
792485	1
343291	1
515385	1
418737	1
419843	1
711881	1
701779	1
177203	1
100084	1
313383	1
355307	1
970030	1
404282	1
194369	1
287759	1
333584	1
935594	1
139544	1
966050	1
361002	1
411816	1
864954	1
119673	1
407332	1
47352	1
562282	1
807391	1
874024	1
621345	1
840446	1
264491	1
844051	1
761104	1
768989	1
872805	1
260633	1
298378	1
784278	1
198095	1
523915	1
501497	1
585480	1
112625	1
586194	1
551842	1
331648	1
256875	1
897501	1
579087	1
555119	1
967728	1
772462	1
427589	1
874295	1
212645	1
607114	1
962397	1
135466	1
925392	1
729397	1
779971	1
768843	1
498524	1
926227	1
305447	1
115127	1
797526	1
245656	1
507361	1
649752	1
434081	1
618421	1
915406	1
362779	1
238514	1
290036	1
1184	1
734526	1
521042	1
447171	1
494390	1
961746	1
443034	1
222512	1
896694	1
312720	1
278345	1
856257	1
607288	1
602253	1
463445	1
371170	1
257312	1
558225	1
174696	1
451466	1
82431	1
955210	1
628078	1
970555	1
735568	1
652771	1
757218	1
527988	1
611472	1
892769	1
17903	1
945008	1
743677	1
328692	1
323678	1
604840	1
809216	1
379616	1
704233	1
684792	1
664111	1
165435	1
291712	1
441835	1
317845	1
321094	1
493963	1
155400	1
440161	1
713256	1
12328	1
352161	1
678659	1
976977	1
993553	1
434152	1
570747	1
99921	1
292263	1
61071	1
939226	1
312986	1
818896	1
76794	1
815955	1
688972	1
651876	1
784238	1
635763	1
411016	1
351609	1
325009	1
657289	1
302403	1
744471	1
278230	1
64078	1
161678	1
205149	1
895261	1
916851	1
986812	1
165454	1
650690	1
710417	1
863825	1
272267	1
315223	1
735435	1
814595	1
625672	1
137952	1
623993	1
269293	1
541526	1
141450	1
758707	1
150675	1
319902	1
730479	1
193191	1
972104	1
196886	1
565028	1
313778	1
947645	1
665405	1
115996	1
318239	1
298954	1
767013	1
238192	1
898362	1
509489	1
566107	1
445136	1
647142	1
735998	1
847995	1
438560	1
908831	1
88161	1
281258	1
539957	1
510212	1
240395	1
595718	1
652071	1
419212	1
454101	1
805823	1
832041	1
642322	1
440812	1
894265	1
723147	1
408661	1
325017	1
842777	1
133788	1
319015	1
538726	1
732878	1
578971	1
546676	1
217581	1
547977	1
874810	1
513291	1
70135	1
298498	1
141035	1
510049	1
332894	1
970259	1
128199	1
137391	1
102933	1
741448	1
173328	1
609436	1
283260	1
446279	1
507015	1
395908	1
272392	1
268133	1
63920	1
577246	1
109461	1
126251	1
396116	1
556852	1
962721	1
916663	1
427870	1
941519	1
583571	1
310032	1
816616	1
732931	1
746232	1
858607	1
908334	1
240562	1
64611	1
145240	1
929690	1
376962	1
86113	1
741811	1
985086	1
359274	1
40620	1
720764	1
522220	1
139221	1
168616	1
